id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CLT1746,Normand,Adrienne,potierhenri@example.net,1984-07-10,male,OUJDA,0722827560,2020-12-13,social_media
CLT1747,Dubois,Matthieu,pasquierjules@example.org,2002-07-06,m,Fès,0783239943,2020-05-23,email_campaign
CLT1748,Vasseur,Guy,leclercqmartine@example.net,1985-02-08,m,Rabat,0652080090,2024-05-04,paid_ads
CLT1749,Benard,Michèle,fbarbier@example.com,1993-12-12,m,Tanger,0738773864,2022-09-09,paid_ads
CLT1750,Adam,Marthe,anouk86@example.com,2007-03-19,1,Tnja,0739111347,2022-06-25,paid_ads
CLT1751,Imbert,Thibault,philippepichon@example.org,1958-03-09,male,Tnja,0629024371,2022-06-24,referral
CLT1752,Monnier,Cécile,leducchristelle@example.net,2005-06-09,1,Casablanca,0760956797,2022-02-02,organic
CLT1753,Mace,Laetitia,mauriceperon@example.net,1956-07-12,h,RABAT,0686230777,2022-03-22,paid_ads
CLT1754,Guillou,Isaac,launaycatherine@example.net,1963-11-16,1,meknès,0655227562,2022-05-04,referral
CLT1755,Louis,Gilles,kguichard@example.net,1989-06-15,f,TANGER,0673445989,2022-01-15,organic
CLT1756,Chauvet,Chantal,ulucas@example.org,1974-02-22,1,marrakech,0731379197,2022-05-23,email_campaign
CLT1757,Clément,Marguerite,ipotier@example.com,1981-12-27,f,Oujda,0751469390,2021-11-22,social_media
CLT1758,Arnaud,Juliette,theophileparis@example.com,1983-08-19,1,Tanger,0798101144,2023-06-08,referral
CLT1759,Morvan,Olivier,victoirehamon@example.net,2000-01-08,1,casablanca,0658831544,2020-08-11,organic
CLT1760,Aubry,Arthur,pdijoux@example.com,1978-12-27,0,casablanca,0678929814,2020-07-22,organic
CLT1761,Moulin,Martin,zoe54@exampleorg,1971-08-24,male,Oujda,0740405988,2021-08-18,paid_ads
CLT1762,Bègue,Josette,elisabethvalentin@example.net,1978-08-05,0,Meknes,0700272580,2020-07-10,organic
CLT1763,Benard,Valérie,valentinefabre@example.com,1971-02-26,Homme,RABAT,0740240097,2021-07-30,social_media
CLT1764,Hoarau,Michèle,dda-silva@example.com,1970-04-09,0,meknès,0773891617,2021-12-27,organic
CLT1765,Fischer,Hugues,veroniquechauvin@example.org,1968-08-06,male,Casablanca,0632254080,2024-10-25,organic
CLT1766,Regnier,Suzanne,renardcatherine@example.com,1988-12-14,1,agadir,0642381277,2024-03-23,email_campaign
CLT1767,Regnier,André,tristanperret@example.net,1879-01-01,Homme,marrakech,0692736504,2023-12-19,organic
CLT1768,Jean,Alix,bertineric@example.net,1966-09-30,female,Marrakech,0691692911,2024-06-02,paid_ads
CLT1769,Martinez,Stéphane,olopez@example.com,1977-02-28,m,FES,0669656927,2022-10-03,paid_ads
CLT1770,Pineau,Odette,golivier@example.com,1968-07-17,h,Fès,0683791047,2021-06-04,referral
CLT1771,Cousin,Joseph,coletteweiss@example.org,1977-07-20,Femme,agadir,0777806565,2023-06-28,email_campaign
CLT1772,Carre,Chantal,ktoussaint@example.net,1966-09-28,Femme,casablanca,0776541302,2020-05-30,social_media
CLT1773,Tessier,Grégoire,flombard@example.org,1958-04-26,Femme,Meknes,0603288520,2022-04-15,email_campaign
CLT1774,David,Luc,catherinediallo@example.net,1962-04-01,h,TNG,0782811193,2020-10-12,social_media
CLT1775,Laine,Marine,dlecomte@example.net,1980-11-11,0,meknès,0676704644,2022-04-09,email_campaign
CLT1776,Perret,Victoire,daniel09@example.org,1977-01-28,Femme,OUJDA,0654506992,2020-09-30,paid_ads
CLT1777,Aubry,Xavier,icaron@example.org,1963-09-08,0,RABAT,0758579122,2021-09-21,paid_ads
CLT1778,Monnier,Théodore,mauryaime@example.net,1975-05-12,m,CASABLANCA,0787589220,2022-12-24,organic
CLT1779,Faivre,Étienne,notemail,1977-02-06,1,agadir,0615769566,2023-04-07,organic
CLT1780,Perez,Dorothée,alfred86@example.net,2004-09-08,m,Tnja,0613684524,2020-07-26,referral
CLT1781,Rousset,Valérie,thibault23@example.com,2007-04-16,m,TNG,0747534550,2023-11-07,email_campaign
CLT1782,Leblanc,Émilie,odettemathieu@example.com,1988-11-29,h,Fes,0625531475,2020-09-20,organic
CLT1783,Techer,Renée,lmasson@example.com,2001-09-03,h,tanger,0717622907,2023-06-10,organic
CLT1784,Rémy,Margaux,emilebriand@example.com,2001-09-24,female,marrakech,0697618966,2022-08-07,social_media
CLT1785,Texier,Rémy,pallain@example.net,2005-01-15,male,Fes,0783017925,2023-11-10,paid_ads
CLT1786,Lemaire,René,costevictoire@example.com,1972-07-20,0,FES,0705456219,2022-05-03,organic
CLT1787,Garnier,Marie,alaporte@example.org,2004-05-03,h,OUJDA,0607685685,2020-08-14,organic
CLT1788,Roussel,Vincent,zmendes@example.net,1981-09-19,Femme,meknès,0790169514,2023-11-06,email_campaign
CLT1789,Caron,Claude,benoityves@example.org,1958-06-21,m,RABAT,0679798803,2020-01-17,organic
CLT1790,Delorme,Cécile,carpentierlaetitia@example.com,1974-06-24,m,TNG,0643665018,2022-03-13,paid_ads
CLT1791,Pereira,Thérèse,hroche@example.com,1970-08-01,female,Meknes,0773975438,2021-08-04,referral
CLT1792,Breton,Christophe,nlambert@example.org,1979-10-30,m,Fès,0785066655,2022-07-02,email_campaign
CLT1793,Navarro,Audrey,isabelle61@example.net,1997-07-19,f,casablanca,0760601077,2022-09-03,referral
CLT1794,Bertrand,Charles,dijouxcamille@example.com,1991-02-25,f,TANGER,0747026573,2022-01-03,organic
CLT1795,Dias,Nathalie,notemail,1966-09-12,female,Oujda,0707996305,2022-05-19,organic
CLT1796,Valette,Marcelle,olivie12@example.net,1968-09-11,Femme,Oujda,0746715090,2021-04-18,paid_ads
CLT1797,Mercier,Christiane,martinepinto@example.net,1981-04-27,Homme,Fès,0744679442,2021-11-17,organic
CLT1798,Noël,Simone,morenoadrien@example.com,1970-03-07,Homme,TNG,0692505952,2021-03-18,email_campaign
CLT1799,Delmas,Michelle,xhoarau@example.net,1997-08-30,Femme,TANGER,0693246091,2020-10-09,email_campaign
CLT1800,Gillet,Théodore,wsamson@exampleorg,1965-08-06,0,tanger,0719048282,2021-06-04,social_media
CLT1801,Ruiz,Georges,jerome52@example.net,1984-09-21,Homme,Oujda,0700095567,2023-08-13,social_media
CLT1802,Benard,Isabelle,peltierpenelope@example.net,1989-05-07,f,casablanca,0771079547,2021-06-03,email_campaign
CLT1803,Coulon,Alain,francoise56example.com,1956-08-10,h,CASABLANCA,0702276956,2022-01-19,email_campaign
CLT1804,Moreau,Maryse,mauricemary@example.net,1981-06-17,Femme,Agadir,0632559998,2022-07-01,social_media
CLT1805,Guillet,Sylvie,monnierroland@example.net,1964-03-11,Femme,Oujda,0796887582,2021-03-02,email_campaign
CLT1806,Leclerc,Camille,hrodriguez@example.net,1974-06-30,Homme,Tnja,0792267842,2021-01-09,organic
CLT1807,Leclerc,Adrienne,notemail,1957-04-10,Homme,OUJDA,0706052589,2024-03-04,referral
CLT1808,Wagner,Christophe,brungabrielle@example.org,2028-01-01,h,TANGER,0691837436,2021-12-31,social_media
CLT1809,Guillou,Laetitia,williamhernandez@example.net,1978-10-16,0,tanger,0606642424,2023-09-22,social_media
CLT1810,Nguyen,Constance,jlacroix@example.org,1991-06-27,0,CASABLANCA,0628135416,2023-05-06,organic
CLT1811,Potier,Élodie,kgaillard@example.net,1956-02-02,1,FES,0689724268,2022-10-04,social_media
CLT1812,Barbe,Jacques,capucineguibert@example.net,2007-12-16,m,marrakech,0601887219,2022-06-01,organic
CLT1813,Vincent,Benoît,hcoulon@examplecom,1974-04-11,h,tanger,0611297752,2021-04-17,email_campaign
CLT1814,Bouvier,Matthieu,hturpinexample.com,1989-02-21,0,Casablanca,0768650653,2024-08-21,social_media
CLT1815,Klein,Chantal,francoisdelattre@example.com,2005-09-11,f,Meknes,0691399676,2022-10-22,social_media
CLT1816,Albert,Marc,cmaillot@example.com,1962-06-16,h,OUJDA,0685381424,2021-01-19,email_campaign
CLT1817,Buisson,Margaux,laurence98@example.net,1958-11-14,f,Oujda,0756471468,2024-03-12,social_media
CLT1818,Grenier,Thibaut,cecile43@example.com,1969-06-30,0,Agadir,0603058280,2023-10-29,email_campaign
CLT1819,Loiseau,Dorothée,ndescamps@example.com,2008-04-07,male,CASABLANCA,0788662559,2023-11-12,social_media
CLT1820,Clerc,Matthieu,madeleinemaillot@example.com,1988-02-05,Femme,TANGER,0744434784,2024-09-26,paid_ads
CLT1821,Lelièvre,Pauline,isaacdelannoy@example.com,1979-03-12,Homme,Marrakech,0682553053,2021-09-07,organic
CLT1822,Charrier,Guillaume,theophilelegrand@example.net,1976-03-01,Homme,tanger,0671542481,2024-10-23,email_campaign
CLT1823,Alves,Olivier,jeannine27@example.net,1997-01-08,f,Casablanca,0641885535,2022-07-18,organic
CLT1824,Besson,Gabriel,marineherve@example.net,1989-07-14,f,TANGER,0725792074,2023-02-12,referral
CLT1825,Boulanger,Gérard,mauricenoemi@example.org,2004-04-09,male,Agadir,0624556471,2022-03-13,social_media
CLT1826,Pons,Claude,xleclerc@example.net,1976-12-03,f,agadir,0653179881,2021-07-02,paid_ads
CLT1827,Hoareau,Emmanuel,vincentpottier@example.com,2007-01-19,male,TANGER,0731808272,2021-03-10,referral
CLT1828,Sauvage,Marc,ulouis@example.com,1986-04-30,h,Meknes,0725659377,2024-10-03,social_media
CLT1829,Potier,Constance,deniseperez@example.net,1971-01-09,f,tanger,0631599871,2020-11-22,paid_ads
CLT1830,Delattre,Audrey,clemence67@example.com,1987-09-21,m,Rabat,0760556395,2021-05-28,email_campaign
CLT1831,Cohen,Amélie,lorraine48@example.net,1957-08-25,h,FES,0678599387,2023-04-17,email_campaign
CLT1832,Morvan,Dorothée,gfouquet@example.org,1991-09-26,f,Casablanca,0686834489,2024-10-10,email_campaign
CLT1833,Gallet,Hugues,louisemichaud@example.com,1982-05-04,Femme,tanger,0639073147,2024-11-15,social_media
CLT1834,Fournier,Diane,peltiermarie@example.com,1978-10-08,1,Casablanca,0744028228,2024-03-17,referral
CLT1835,Pierre,Astrid,henriette23@example.org,1985-12-30,Homme,Tnja,0665502621,2020-05-15,social_media
CLT1836,Prévost,Margot,weberbenoit@example.com,1960-09-04,male,Tnja,0654389462,2024-09-13,paid_ads
CLT1837,Thibault,Denis,gaillardgabriel@example.org,2005-11-06,h,Oujda,0763732713,2022-04-18,organic
CLT1838,Laurent,Alexandrie,hmathieu@example.org,1963-01-16,female,agadir,0764549973,2023-02-04,social_media
CLT1839,Lemonnier,Nath,zmichel@example.com,1977-12-19,f,Fès,0755815819,2020-11-22,organic
CLT1840,Delmas,Josette,margauxcaron@example.net,1967-08-12,Homme,RABAT,0735563635,2024-11-14,paid_ads
CLT1841,Pasquier,Émilie,ngauthier@example.org,1963-11-16,female,OUJDA,0644267504,2022-07-22,email_campaign
CLT1842,Bouvet,Marc,adriennecolin@example.org,1977-05-25,f,Oujda,0604987108,2024-04-23,social_media
CLT1843,Masse,Véronique,emiliegomes@example.com,1978-03-05,f,tanger,0736224407,2021-05-06,paid_ads
CLT1844,Diallo,Luce,augustinsimon@example.org,2007-01-25,male,Tnja,0609593154,2024-08-06,social_media
CLT1845,Vallet,Georges,ericmarques@exampleorg,1999-01-09,f,Oujda,0608307678,2021-02-08,email_campaign
CLT1846,Mace,Dorothée,jacquelineperon@example.net,1989-10-21,female,Tnja,0783818403,2023-12-25,organic
CLT1847,Allard,Arnaude,rtessier@example.com,1996-05-27,female,TNG,0691360723,2021-06-27,referral
CLT1848,Carre,Pauline,notemail,1958-02-06,female,Agadir,0796447856,2024-07-02,social_media
CLT1849,Pasquier,Nicole,augustinperon@example.com,1974-10-23,Femme,Tnja,0609497549,2022-04-16,paid_ads
CLT1850,Menard,Jules,laurence58@example.com,1997-12-14,female,Fes,0633841626,2020-07-22,social_media
CLT1851,Launay,Zoé,ulemaitre@example.com,1961-02-01,m,Fes,0759633763,2023-08-23,referral
CLT1852,Chauveau,Capucine,tristanhamel@example.com,1973-11-17,f,Rabat,0778680654,2022-09-01,referral
CLT1853,Fabre,Alain,denismonnier@example.com,2005-07-05,0,TANGER,0716762681,2020-02-20,social_media
CLT1854,Joseph,Rémy,martine26@example.net,1983-01-10,h,tanger,0798999981,2021-11-15,organic
CLT1855,Lopez,Marc,adelaideaubert@example.net,1960-05-19,male,RABAT,0640961646,2022-03-14,email_campaign
CLT1856,Perret,Élodie,dupuisstephanie@example.net,1981-01-31,1,OUJDA,0693175159,2022-05-04,social_media
CLT1857,Munoz,Noémi,stephaniealbert@example.net,1970-04-04,Homme,FES,0680946417,2021-05-11,referral
CLT1858,Alexandre,Margaux,benoit16@example.com,1981-08-16,Femme,Casablanca,0715212472,2022-05-20,referral
CLT1859,Gaillard,Jacqueline,emmanuel72@example.com,1996-12-17,male,meknès,0697940839,2022-11-12,referral
CLT1860,Da Silva,Susanne,bernadette33@example.org,1980-03-15,female,tanger,0793416952,2024-10-15,paid_ads
CLT1861,Baudry,Lorraine,henriette80@example.org,1998-03-27,Femme,Rabat,0705035683,2020-03-20,email_campaign
CLT1862,Pelletier,Aurore,besnardgenevieve@example.net,2005-10-23,m,Fes,0797158544,2020-11-29,social_media
CLT1863,Brun,Hélène,marieroche@example.com,1966-12-22,male,Oujda,0682707774,2021-09-16,email_campaign
CLT1864,Dumont,Élodie,elodie60@example.com,1993-08-06,m,Rabat,0702067809,2024-06-12,social_media
CLT1865,Giraud,Jacqueline,ubourgeois@example.org,1984-05-06,f,RABAT,0755840204,2020-03-01,social_media
CLT1866,Moreau,David,nicole81@examplecom,1874-01-01,male,casablanca,0657853257,2021-12-27,referral
CLT1867,Bourgeois,Joséphine,thibautpons@example.net,1982-03-26,Femme,CASABLANCA,0675612432,2024-10-15,social_media
CLT1868,Bègue,Françoise,julienmercier@example.net,1974-02-24,m,agadir,0617543072,2023-06-25,organic
CLT1869,Torres,Benjamin,foucherlorraine@example.net,2007-11-23,f,meknès,0739138882,2022-01-20,paid_ads
CLT1870,Hubert,Margaret,margueriteletellier@example.net,2007-11-22,Homme,CASABLANCA,0639638753,2023-01-27,paid_ads
CLT1871,Normand,Caroline,notemail,1972-10-05,h,Agadir,0681243995,2021-07-20,email_campaign
CLT1872,Da Costa,Vincent,zmichel@example.com,2005-12-07,Homme,RABAT,0698408424,2020-07-02,email_campaign
CLT1873,Vasseur,Eugène,bpetit@example.com,1983-04-05,f,marrakech,0766094073,2022-10-04,referral
CLT1874,Albert,Antoine,godardalexandria@example.org,1995-05-11,1,OUJDA,0685731168,2024-11-20,social_media
CLT1875,Fabre,Audrey,penelopegautier@example.org,1971-08-10,female,CASABLANCA,0650126232,2021-10-10,referral
CLT1876,Renaud,Monique,notemail,1971-03-23,f,Meknes,0668422646,2024-06-17,referral
CLT1877,Camus,Luc,rlagarde@example.com,1969-05-24,m,casablanca,0666317377,2020-12-04,referral
CLT1878,Alves,Agathe,laetitia94@example.net,1859-01-01,0,FES,0741123137,2023-10-07,email_campaign
CLT1879,Gros,Dorothée,zdupuy@example.net,2004-10-08,1,agadir,0773065042,2022-12-20,email_campaign
CLT1880,Evrard,Marcelle,gautierclaire@example.org,1969-05-15,Femme,FES,0667135164,2020-09-19,paid_ads
CLT1881,Fischer,Guillaume,constancerobert@example.org,1994-02-18,m,CASABLANCA,0702592891,2021-04-27,email_campaign
CLT1882,Dias,Arnaude,aubertmathilde@example.org,1990-10-20,female,Marrakech,0796738803,2021-08-19,paid_ads
CLT1883,Le Gall,Michelle,michelvincent@example.com,1991-08-17,male,TNG,0783080261,2024-02-22,organic
CLT1884,Muller,Alex,antoinedescamps@example.org,1998-05-30,1,OUJDA,0629008382,2023-08-29,paid_ads
CLT1885,Fernandes,Catherine,lmallet@example.org,1999-05-07,0,Rabat,0720702649,2022-02-23,paid_ads
CLT1886,Diaz,Patricia,edouard90@example.com,1996-06-03,0,Casablanca,0630710402,2022-12-13,social_media
CLT1887,Leconte,Charles,araymond@example.com,1960-01-11,h,marrakech,0729164999,2020-12-28,social_media
CLT1888,Ruiz,Agnès,ogauthier@example.org,1976-02-07,female,Casablanca,0765630240,2020-10-17,social_media
CLT1889,Roger,Christophe,margotpelletier@example.org,1989-09-10,1,casablanca,0635328679,2022-04-10,organic
CLT1890,Bernier,Raymond,antoinette57@example.net,1993-08-03,f,casablanca,0671333761,2024-12-26,paid_ads
CLT1891,Meyer,Hélène,zfrancois@example.com,1963-06-11,female,Fes,0681091532,2022-05-26,email_campaign
CLT1892,Bègue,Inès,auguste05@example.org,1975-04-16,0,TANGER,0634126647,2020-09-17,organic
CLT1893,Millet,Marie,noel86@example.org,1990-10-19,Femme,Fès,0677084897,2021-07-12,referral
CLT1894,Chauvin,Sophie,josettemeyer@example.org,1965-07-23,1,Meknes,0780484091,2020-11-16,referral
CLT1895,Marques,Frédéric,genevieve16@example.net,1983-04-22,0,RABAT,0784079669,2021-05-31,paid_ads
CLT1896,Vidal,Théodore,dumontolivie@example.org,1996-12-29,m,Fes,0638794544,2022-12-16,referral
CLT1897,Blot,Adrien,vincent33@example.net,1994-10-09,m,casablanca,0786244028,2023-04-09,social_media
CLT1898,Lemoine,Bertrand,valentine77@example.com,1975-04-03,0,tanger,0751840777,2020-02-12,organic
CLT1899,Hernandez,Isabelle,catherineclerc@example.net,1963-04-14,Homme,CASABLANCA,0641146561,2021-12-18,referral
CLT1900,Coulon,Eugène,wledoux@example.com,1993-03-11,male,casablanca,0643821562,2024-02-05,email_campaign
CLT1901,Delannoy,Marianne,guillonmichel@example.com,2007-06-10,male,RABAT,0700867940,2024-11-18,email_campaign
CLT1902,Julien,Adélaïde,nathalie33@example.net,1972-07-26,0,Meknes,0629001565,2021-09-08,organic
CLT1903,Rivière,Antoine,gchartier@example.net,2005-06-25,female,meknès,0673670784,2021-08-20,paid_ads
CLT1904,Mathieu,Virginie,ines88@example.org,1985-05-21,0,OUJDA,0719565869,2024-02-12,referral
CLT1905,Muller,Margaret,vaillantluc@example.com,1882-01-01,Homme,casablanca,0656797129,2022-01-07,email_campaign
CLT1906,Lamy,Luc,noellouis@example.org,1964-09-04,h,meknès,0674156773,2024-09-13,paid_ads
CLT1907,Rocher,Antoine,julietteriviere@example.org,1989-11-15,0,TANGER,0685828033,2021-04-02,referral
CLT1908,Hardy,Jeanne,emile31@example.net,1957-08-12,female,meknès,0776193483,2021-09-22,social_media
CLT1909,Berger,Stéphanie,astrid27@example.org,1967-10-17,female,marrakech,0610540242,2022-08-29,social_media
CLT1910,Bazin,Bertrand,fpinto@example.net,1962-11-01,female,tanger,0756629599,2020-12-13,paid_ads
CLT1911,Benard,Clémence,barthelemyalice@example.org,2005-06-18,f,tanger,0657359403,2024-03-29,referral
CLT1912,Joly,Benoît,virginieollivier@example.org,1996-04-20,h,RABAT,0606179616,2022-11-19,referral
CLT1913,Peltier,Marie,suzannemartel@example.com,1972-06-07,f,meknès,0759011589,2022-06-20,email_campaign
CLT1914,Girard,Marc,vchauveau@example.org,1987-08-17,female,RABAT,0714234964,2020-03-06,organic
CLT1915,Pichon,Patrick,josephinegomez@example.net,1995-06-24,f,tanger,0637217238,2024-10-26,paid_ads
CLT1916,Buisson,Margaret,amelie56@example.org,1972-08-30,h,Fès,0739560540,2024-11-26,referral
CLT1917,Fischer,Agnès,marinelaine@example.com,2003-03-14,Homme,marrakech,0606859849,2021-05-24,email_campaign
CLT1918,Laroche,Julien,hortenseperon@example.org,1967-03-23,male,tanger,0799319217,2021-06-18,email_campaign
CLT1919,Jacquet,Joséphine,gilletchristelle@example.com,1962-10-12,male,casablanca,0692039605,2024-03-16,referral
CLT1920,Picard,Christelle,valentinefabre@example.com,1980-08-04,female,FES,0660664808,2022-10-25,email_campaign
CLT1921,Menard,Léon,lecomtereneeexample.com,1971-01-19,m,agadir,0619267578,2023-09-10,referral
CLT1922,Becker,Dominique,clanglois@example.com,1997-09-04,female,Fes,0729162899,2020-07-08,social_media
CLT1923,Lefèvre,Gérard,audrey35@example.net,1979-04-28,h,Rabat,0740782387,2022-06-09,referral
CLT1924,De Oliveira,Patricia,alphonseda-silva@example.com,1983-11-06,Homme,Meknes,0675530609,2020-10-14,referral
CLT1925,Vaillant,Nath,joseph48@example.com,1971-08-08,1,meknès,0769428101,2022-10-31,social_media
CLT1926,Paris,Hortense,margueritehernandez@example.net,1983-03-16,Homme,TANGER,0786228530,2021-02-18,paid_ads
CLT1927,Antoine,Robert,amelie71@example.com,1976-03-12,1,Marrakech,0693865848,2021-02-21,paid_ads
CLT1928,Collin,Lorraine,regnierphilippine@example.org,1984-07-16,Femme,tanger,0626640020,2021-11-24,email_campaign
CLT1929,Berthelot,Agathe,daniellesalmon@example.org,1965-12-22,0,Fes,0690532825,2020-02-21,referral
CLT1930,Joly,Élodie,wmallet@example.net,1967-04-24,Femme,Rabat,0733465135,2021-06-22,email_campaign
CLT1931,Chauveau,Anouk,arthurle-gall@example.net,1975-09-08,female,Meknes,0644097060,2022-12-23,social_media
CLT1932,Denis,Sophie,qhubert@example.org,1957-11-05,0,RABAT,0747017854,2024-02-24,organic
CLT1933,Raynaud,Nicole,levequepierre@example.com,2001-07-23,female,Tanger,0622721640,2023-08-08,paid_ads
CLT1934,Labbé,Thérèse,collinaime@example.com,1986-07-02,Femme,Agadir,0609073259,2023-09-18,social_media
CLT1935,Diallo,Alexandria,louis36@example.net,2004-11-27,f,agadir,0633353936,2024-04-16,referral
CLT1936,Vidal,Christiane,bdupont@example.net,1955-11-30,Femme,OUJDA,0628316110,2021-12-04,email_campaign
CLT1937,Guyot,Patricia,tessierastridexample.org,1995-08-17,f,marrakech,0778558132,2020-07-15,social_media
CLT1938,Delannoy,Anne,guillouelisabeth@example.com,1986-12-28,m,Tnja,0664579373,2023-05-14,social_media
CLT1939,Pichon,Claude,gabrieldescamps@example.com,1955-10-17,m,Meknes,0688281164,2023-05-03,email_campaign
CLT1940,Dufour,Laurent,remy80@example.com,1963-07-16,0,TANGER,0743342665,2021-12-23,referral
CLT1941,Langlois,Alice,bourdonmartine@example.org,1984-02-04,h,RABAT,0779214455,2021-11-28,paid_ads
CLT1942,Bousquet,Claude,celina61@example.com,1981-03-06,m,Fes,0756365106,2020-01-02,paid_ads
